NANDINA;PESO;VALOR CIF;VALOR FOB;GRAVAMEN
9022130000;35868;1256324;1207679;248133
3811290000;35771;132083;123574;91935
5209490000;35735;114971;109034;46040
9619009020;35732;19008;12004;19844
8201500000;35712;231407;222748;116798
6203429000;35706;1147821;1106186;2391575
7215509000;35671;42363;39919;1685
9401690000;35654;280729;253149;575398
9205909000;35520;179802;167604;115322
2941302000;35485;121828;118546;0
5404119000;35431;162269;154754;18018
8407210000;35373;819975;788190;0
8714929000;35351;37015;34258;25766
8516210000;35268;102332;98030;142446
4909000000;35207;91592;72640;120504
5602900000;35187;56644;45214;19230
5407510000;35168;76842;71031;102808
2505900000;35118;27036;22428;17352
8431200000;35081;526262;492656;129881
6201130000;35044;371148;353566;927931
4202919000;34981;122737;109585;163398
8467891000;34923;375294;353373;0
6303920000;34920;148440;142916;319907
8447201000;34889;81603;78143;0
9027809000;34771;4696399;4518797;0
8430500000;34760;112773;102697;0
5509220000;34706;72464;67338;50436
6203430000;34604;875302;855835;2087128
9001400000;34543;258800;239251;179673
7212400000;34455;29506;26805;7063
8422301000;34434;1831513;1783767;364656
2005999000;34405;81118;74771;91194
8205596000;34245;100578;95543;0
8430611000;34218;300712;291317;104647
8433901000;34113;113037;102423;75370
6112120000;34101;357544;348130;995175
8481807000;33920;318804;298117;93958
8483109200;33912;512809;494397;92300
1602490000;33911;99692;93145;30837
4810310000;33884;39416;36241;27434
6811890000;33880;8916;8212;1427
3808919700;33874;184229;178023;483
8418299000;33867;224181;206591;138499
6802299000;33763;34090;30183;35591
8705901130;33732;515420;480872;0
6212200000;33638;1035610;987566;89602
8463300000;33564;258913;237327;0
2915502100;33532;58624;52538;17567
7323999000;33521;113355;102271;105968
8479600000;33518;255267;232959;0
9405509000;33517;175913;160537;227786
2510200000;33398;12380;10365;0
8415831000;33396;373985;342588;374272
5603920000;33362;128652;120317;80117
1005909000;33360;4283;4034;3917
8446290000;33312;24570;19771;0
3824100000;33201;78831;69462;18247
8531900000;33121;698644;658974;483683
6804100000;33116;64060;58309;44388
7018100000;33059;88114;76523;61349
8607290000;33026;279985;268853;46605
8419899100;33021;225568;207822;76181
8425319000;32959;163831;149656;55764
8442309000;32787;352395;326804;88298
2827394000;32778;12935;10298;2645
4811109000;32771;44533;41468;29095
8536499000;32769;1448884;1407357;551562
6802100000;32746;19790;16221;20641
2914110000;32742;51025;40029;17759
9022190000;32668;2157282;2049571;362831
3306200000;32626;321937;305037;77906
8472909090;32576;252907;235697;148701
8455210000;32546;128803;122676;0
2522200000;32520;15883;7794;0
3808911200;32505;79449;72911;54837
2918159000;32489;64359;59322;8533
8438201000;32308;138323;127820;27990
1104299000;32292;12903;10566;4979
6208910000;32057;397324;387089;45834
3907100000;32002;33903;28856;11346
3005109000;31962;942050;909579;472311
3204160000;31949;309169;294290;195732
1518009000;31923;56657;50355;29847
9503009100;31820;64322;56321;89526
8207191000;31802;2326234;2179972;1588494
8443160000;31795;525160;501159;0
9504200000;31719;83549;74419;116303
8547909000;31632;194437;179457;31866
8205909000;31554;178464;166549;180163
3801900000;31512;53464;50839;7521
2936299000;31501;469099;444298;157238
4009420000;31482;357748;337349;170052
8523492000;31450;313631;278564;201628
8481802000;31433;812266;789570;24398
1211903000;31430;29666;27996;15377
8708992100;31396;213749;201936;147537
2106907200;31395;1052230;1030369;1401746
6303990000;31343;49321;46048;137297
8544190000;31306;140432;131017;97714
3005903900;31289;84400;73886;75567
3824999600;31282;200842;187276;57786
8461909000;31274;82004;75687;0
3305200000;31233;233809;222871;6509
7609000000;31092;306526;290045;151822
3920940000;31089;68916;58583;3306
8430390000;31036;459471;441315;0
8501102000;30994;400839;373641;264508
4817300000;30993;70928;58251;98273
7013910000;30960;89078;80541;112981
4818500000;30959;104651;88410;145672
2922199000;30947;167564;159900;47334
8471609000;30915;990924;939127;668352
4811491000;30900;104527;96512;5810
8205609000;30853;39146;36854;40256
8308200000;30823;102170;96091;30318
8702101000;30805;231360;215072;107935
5609001000;30768;141657;134994;82292
7304510000;30745;184267;174217;128205
6406901000;30593;159797;150764;27101
5906910000;30529;125992;116699;175380
8418699100;30522;618941;579736;176715
8431109000;30408;124950;113057;81493
5210290000;30381;154455;145686;65046
3811212000;30381;95740;87804;37059
5102192000;30375;1023717;961806;227435
1106209000;30273;33399;32858;0
8411990000;30254;19835035;19430060;6902479
8501109200;30183;100136;92220;69566
3920920000;30175;171099;154814;103198
2921300000;30173;71482;65222;7177
8462101000;30127;134362;128424;0
8446300000;30120;198816;193485;0
9503002800;30118;81849;69108;113928
4203210000;30104;142635;129172;195291
4802200000;30091;128426;118680;89386
8423309000;30086;620502;591429;137587
2909495000;30048;57992;52450;20181
8310000000;30011;477894;456215;157550
7204210000;29981;105321;101588;111
9701900000;29941;110955;97865;154267
7018900000;29892;36334;30308;24804
8506101900;29692;305305;297190;212449
9603500000;29646;233163;217469;169689
1103130000;29646;11727;9152;0
5603110000;29606;67852;57217;36066
8709110000;29596;262370;248856;182609
2909494000;29595;57117;50784;19876
8709190000;29488;198616;182523;138238
8413913000;29480;745639;716646;248195
701100000;29400;1111;1038;387
8201901000;29379;62324;56125;36155
5810990000;29330;95334;90440;132699
2905169000;29295;73264;67972;0
3212902000;29280;236417;225012;110463
6006310000;29262;179072;171134;42020
8504321000;29237;128683;119233;44395
8507909000;29206;215442;209781;149951
7308902000;29119;240619;236513;83740
2841909000;29085;56069;49040;17720
7306110000;29061;37048;32256;14125
8414309200;29045;282419;268499;0
1005901200;29029;4489;4205;0
5806390000;29020;47658;41679;66347
9018320000;29017;349764;328390;95362
3705000000;28892;106907;101325;37205
7616991000;28848;90363;82670;93985
7321191000;28839;108113;95611;67967
5204110000;28780;57102;50440;32065
3603004000;28778;1210706;1193612;88392
4819600000;28721;79713;71114;78122
8437801900;28711;325438;303747;0
8201601000;28656;90932;87345;12411
8428901000;28640;483515;444750;0
4409109000;28631;62132;56647;18577
6203421000;28587;612264;592530;799138
2932209900;28587;214642;200912;41497
5211390000;28567;60604;53968;61730
5516230000;28560;55959;49053;67348
4804390000;28534;35120;31439;24446
9506400000;28460;54720;47622;70593
6116100000;28445;211152;196214;586727
5511200000;28415;419170;413446;0
9603301000;28326;207468;199282;135061
8501324000;28236;127589;116617;0
8474803000;28218;221394;211276;68826
6405100000;28132;210045;196954;462217
2102300000;28095;28111;23879;16088
3002122900;28038;4000376;3806596;2784260
408110000;27979;129067;126487;3186
6803000000;27954;15594;13300;3342
3824600000;27952;21742;18109;22698
4814900000;27943;87412;70144;60839
9616200000;27857;106176;96861;131168
3206200000;27796;128908;120746;10596
8418400000;27788;149419;133547;73504
9026109000;27787;1230611;1169072;820673
2530100000;27781;30005;20053;10442
2931909000;27748;307761;284484;107101
9209920000;27745;152522;138957;53086
8523809000;27729;72236;67664;70846
4016959000;27717;101430;92367;122176
8409994000;27695;404439;384463;125687
5516130000;27657;53744;51083;68660
8445400000;27651;421564;398480;0
8481809100;27572;131309;119278;65137
2921290000;27547;90528;82264;23994
5509590000;27538;34732;31200;36260
7219240000;27529;49606;47207;15692
8203300000;27519;81766;76151;56916
2903299000;27485;51533;49317;33
3207300000;27451;195710;175556;132090
5801320000;27435;49535;47248;67713
4822100000;27417;26703;22925;18586
8716100000;27380;124089;107471;109797
1102901000;27249;11192;8078;7791
2713900000;27181;31769;29798;52
1001110000;27174;13507;9767;152
6704190000;27150;154769;139411;215427
6905100000;27148;27437;24054;27520
8514900000;27101;265841;245503;78188
9604000000;27076;130146;119958;108293
6914100000;27072;16587;12080;15631
805502100;27000;3180;2971;2213
8501511000;26980;311370;297088;0
3909310000;26974;62495;58650;24847
2707200000;26967;27821;24503;9681
7315900000;26957;184693;171690;192795
8413500000;26954;828206;782489;263255
7013220000;26949;56299;48984;78048
4820900090;26916;100396;90345;61248
2912193000;26871;79609;72304;51954
2530200000;26854;6032;2995;2099
6305320000;26847;147986;123279;121205
4811596000;26745;123757;113141;86099
8438202000;26694;386145;362563;0
8706009900;26680;113913;110991;79284
7019190000;26614;92601;85866;558
907100000;26595;42445;36421;29126
9030390000;26586;814688;782473;550849
8536491100;26563;719499;692001;444619
8802309000;26549;5282849;5078000;0
6214900000;26524;158787;145204;441476
7306210000;26501;72892;69696;50733
8523299000;26498;80229;74242;83763
3006600000;26488;2251471;2154130;959250
4415100000;26469;24378;21940;1320
8462491000;26400;95931;92730;26189
2912199000;26388;67966;61814;23652
7615109000;26328;134524;127309;37381
6815910000;26284;114678;96068;119726
7222119000;26208;64847;61017;44879
3905999000;26189;292387;270456;198627
8539312000;26186;62419;55757;43453
8465100000;26135;178579;165882;0
1801001900;26128;56597;52473;88
5506200000;26101;41719;37272;13288
3908101000;26032;93755;89850;0
2003900000;26027;44117;40851;60592
5210490000;26024;257296;247656;74905
2905199000;25943;47930;45211;1205
5607290000;25905;58014;54785;20333
3920590000;25888;107658;100757;49282
5513290000;25844;28147;26997;39181
6205300000;25806;163656;155082;389542
9029202000;25753;122811;114483;76470
5208320000;25744;178649;171282;28111
3814001000;25741;161102;142228;111332
7315200000;25728;88003;83876;91876
902300000;25644;160193;151243;61092
3402191000;25627;25350;23309;0
2907131000;25462;40795;37698;14197
6306909000;25436;91259;87614;21194
9022900000;25423;1707337;1625348;969271
5402200000;25394;40049;33070;27876
1905400000;25361;82029;76059;3805
3902900000;25292;90741;85875;17710
7316000000;25256;62132;56130;35883
8460290000;25204;228304;210109;0
2833270000;25180;24968;21438;17378
3923291000;25146;262978;236706;175089
2833190000;25129;7601;4422;2646
5402480000;25060;71448;65209;53130
8456400000;24961;362604;341434;0
8421392000;24930;475051;443640;0
5402310000;24881;117045;99812;55556
2933399000;24879;860417;840244;129807
902200000;24865;62485;56746;40534
8432390000;24819;172528;164819;0
7804190000;24812;110411;104996;27479
5515990000;24809;60585;58079;62607
6115210000;24761;342231;325640;33249
5402690000;24755;32246;28055;33462
8463101000;24625;475304;464252;0
5205220000;24608;70193;67322;73018
2942000000;24592;219050;204299;75854
9209940000;24562;167721;153009;53367
7220200000;24556;118931;110569;18769
8501611000;24550;110183;103306;0
7219230000;24527;70264;67287;11897
5604100000;24523;38956;36428;17722
2834299000;24435;59873;54233;13978
406200000;24428;180692;171313;21777
8519899000;24420;73293;65632;76520
2106907400;24287;629325;599346;738868
402291900;24213;76879;73425;1244
209900000;24147;67867;61420;47234
6110301000;24111;589328;552489;231591
6506910000;24110;88174;79382;113428
8708993100;24086;86647;77455;59622
7418200000;24039;483386;471821;108662
9608500000;24027;101455;90412;70612
7205290000;23951;30968;26476;1277
7001001000;23896;2463;612;1714
9023009000;23849;689611;641972;441847
9033000000;23842;1975532;1872276;665478
8207133000;23802;303298;293285;211096
8462499000;23793;371314;354668;0
3206410000;23785;92552;87422;2442
9606100000;23779;60736;58004;13812
7222199000;23748;63188;59359;41981
7304410000;23740;129348;118022;42100
1302199100;23681;98716;89808;103061
8453800000;23669;44467;38393;0
9102190000;23647;232522;209794;161857
9406100000;23635;17283;16161;10521
6206300000;23613;588438;559532;1183716
8460900010;23555;68000;61181;0
1902200000;23542;80191;75725;8707
5402440000;23521;97808;93560;68075
9032100000;23503;693249;653944;0
8539399000;23501;101433;91104;70618
6704900000;23384;123344;110107;171678
9612200000;23345;108984;101964;89354
8001100000;23282;483918;470310;0
3905910000;23187;66435;60250;22303
8459610000;23107;146700;135639;0
7202190000;23105;50403;46319;17447
3907611000;23085;27132;25191;0
6302910000;23082;86234;81655;222141
8543900000;23060;1049103;904210;359023
3407002000;23003;232009;217906;154365
9026101900;22980;1587320;1531613;0
8461200000;22954;37833;34249;0
7228201000;22904;22896;19566;7912
7407210000;22887;128822;123991;4547
8531200000;22874;842386;739937;583094
8202200000;22854;201365;188655;96422
402999000;22842;27040;24295;37638
5511300000;22814;32098;28229;28214
9031109000;22807;142225;126361;49494
1513190000;22803;75230;69417;83219
3102901000;22739;51621;49352;0
7226190000;22695;22551;19872;7848
8465991000;22688;151501;135545;52722
5602100000;22672;32511;26198;8207
8536101000;22607;163859;156406;49833
2002100000;22533;21855;19237;12953
8467112000;22465;95556;90173;33253
2842909000;22447;62919;56875;14930
3916100000;22440;86373;74873;15885
8536411000;22335;517055;504272;103177
7314191000;22325;89748;83371;58175
8444000000;22306;59676;55219;0
8423900000;22252;538076;505067;177883
2925299000;22232;132929;116741;45328
9003199000;22228;366348;346670;382696
8201609000;22182;45757;42928;15482
1109000000;22176;36393;32544;50659
3922101000;22142;102141;90448;60513
2836600000;22140;15712;11072;5468
8412310000;22132;318659;299819;0
2918111000;22079;44596;40534;8998
2009810000;22073;23853;20420;16605
5513499000;22047;66968;60178;93218
8405100000;21990;771374;754651;255317
4910000000;21978;104121;79758;135100
4805932000;21972;18246;15819;12700
6812995000;21946;79472;73600;80614
8708210000;21900;104951;92596;106797
2008111000;21892;57640;53562;76808
5109900000;21889;187365;183492;20034
3926904000;21792;401863;377954;250471
8468100000;21781;115472;109943;30890
6214300000;21774;115394;103949;282886
6806200000;21727;18271;14319;779
8443191000;21718;100226;91839;0
8456900000;21681;243257;220398;0
3006303000;21648;52742;41288;18355
2515200000;21580;33224;30441;11562
8458910000;21534;7709;5744;0
8539490000;21529;387148;363113;125179
102900000;21450;83298;80929;0
9030330000;21322;742296;716975;504347
2922499000;21318;331519;315982;90020
1702110000;21250;49312;42587;34320
3002909000;21243;970328;941345;85953
7202110000;21230;38081;35498;11755
8487100000;21214;75477;71162;26262
4407910000;21172;32506;24644;0
9620000040;21143;37076;30232;25808
2905430000;21060;128120;121468;44570
1302200000;21055;349059;336079;72663
7612100000;21002;309977;283997;61689
602909000;20984;181191;155956;183815
8413190000;20955;220793;203582;0
9031200000;20931;226061;203443;0
9021102000;20914;2656396;2568953;1765115
5401201000;20914;40400;36910;24079
5208110000;20911;10628;7881;7397
2301101000;20910;66759;58492;47840
7228609000;20847;42927;38564;14939
6106100000;20832;580309;559045;581095
2909499000;20818;76250;70935;26080
7801990000;20665;9838;9080;6850
2905420000;20620;33539;30693;11672
8702309010;20590;108228;102652;75328
2934200000;20582;161478;153578;1016
8413811000;20565;381911;369614;132799
7002100000;20557;12314;9757;3816
8422200000;20517;390002;375938;31130
2909496000;20517;40552;37164;14112
6403190000;20489;295443;283144;314504
8214909000;20465;58437;53291;38918
8511902900;20445;148127;141221;66712
4014900090;20397;184763;171485;159668
6110201000;20383;517439;500107;1278025
2809202000;20371;20172;18200;0
9306302000;20291;413494;386582;0
6114300000;20270;513228;482253;217935
1209919000;20263;352694;333965;104089
5407830000;20252;74275;69727;83828
9031900000;20229;857667;816627;594041
8435100000;20194;404689;379741;0
4813900000;20178;149747;145447;4569
5404111000;20167;160300;154015;73
5112301000;20155;693925;676568;167983
3006401000;20137;1572394;1522022;981540
5516420000;20114;42539;41138;59213
1702903000;20108;18428;15066;25355
8419899300;20107;649194;620544;0
4419900000;20072;146896;141893;110354
8460390000;20068;83161;76424;0
2918130000;20020;84328;77637;29236
6108220000;20018;697660;668492;173342
3923501000;19987;150781;134551;146320
2909601000;19914;76382;72452;22527
5513310000;19912;281151;276138;2232
6909900000;19903;36970;33737;16243
2701120000;19896;15604;13970;0
6602000000;19885;54698;49164;76074
9031101000;19872;136854;125803;45373
5609009000;19815;158320;148299;98136
2403910000;19800;40975;37422;0
8308101900;19772;33395;28283;23251
712901000;19716;58550;55587;29352
8474101000;19679;132003;115269;0
9102290000;19623;95802;82512;133354
8412809000;19513;82399;75864;0
2915292000;19511;39019;34615;13377
8421293000;19462;678724;655857;0
4010110000;19439;82900;80008;56473
3923409000;19427;63545;55954;33006
8423891000;19411;103257;98567;24737
8465960000;19374;119177;108655;0
9508100000;19275;14505;12078;15142
2821200000;19238;34115;31162;11779
2932120000;19207;32654;29250;5976
9003110000;19196;699714;669736;730715
3302101000;19183;315908;295241;150636
6111200000;19163;553957;531932;546122
6104430000;19149;527223;500613;263198
8430100000;19068;298779;286642;0
8532290000;19051;783442;744158;272384
8708302300;19022;101398;95876;70509
8504211100;19015;181411;169220;21532
2513100010;19005;6407;5703;4325
8705909090;18905;160297;144937;55783
8516900000;18890;188311;173674;125273
8450900000;18879;164638;146795;99670
7307230000;18879;459795;449408;307746
3803000000;18804;35317;32672;12291
2841901000;18742;100567;85907;0
5513130000;18722;32681;31379;44542
5702990000;18695;105207;98992;146440
8514100000;18673;310072;274330;94194
5601220000;18661;88893;81467;87401
7013100000;18642;56126;49854;76207
5407820000;18624;44142;41679;57047
9017300000;18610;309463;294869;96345
3701990000;18581;304297;287510;211795
9025191900;18565;627052;597094;422864
6212900000;18533;212311;195399;225762
7312101000;18507;11802;10850;4107
3915100000;18452;10315;8055;10769
2839901000;18452;10153;8821;14
5207100000;18408;159772;154634;13176
8802201000;18390;2231195;2136302;505990
3923309100;18378;94314;83795;53348
6104230000;18343;206245;194136;109273
9605000000;18330;43714;40359;60856
1301909090;18309;39902;37957;27771
6207910000;18292;149012;143042;155442
6909190000;18289;299831;290192;208267
8450200090;18261;192738;175708;67073
9304001000;18239;715626;692574;17694
4001100000;18237;34339;31534;11299
2827310000;18198;43350;37059;13381
8501321000;18194;279911;262753;0
2916390000;18169;229627;217449;68728
7418101000;18130;58573;47801;81475
7321199000;18115;84186;77463;65522
8711600000;18108;65006;57918;45253
4009120000;18093;101115;94663;68571
5208330000;18059;143842;140496;93
9102910000;18057;208011;191155;289559
8501312000;18027;161967;150934;0
9306303000;17970;255986;239996;178166
4823200000;17968;168424;155321;98479
802320000;17934;103627;100782;0
8423301000;17926;199243;190446;6722
9106100000;17925;521027;502808;350433
4811902000;17894;77342;71768;53832
8536109000;17857;232345;215221;151631
9015300000;17842;165031;157213;0
8437101900;17823;119627;111613;0
6214400000;17806;30299;25897;84214
4012190000;17788;50976;44584;35487
8501202900;17765;121258;112158;42116
5208420000;17753;156644;150764;28356
4104110000;17680;64998;62008;0
5208220000;17596;170625;164608;7130
8516800000;17502;548057;524958;72075
4010340000;17482;220154;211652;81021
5204200000;17457;48927;44851;18590
8407330000;17436;80046;73692;27858
8466940000;17435;536700;507798;340080
8413911000;17416;155055;143248;53768
9608992900;17404;45865;40615;31923
3823110000;17393;24161;20913;6435
9608991000;17379;38736;34219;26966
8458193000;17371;69822;60750;0
8406900000;17334;168704;163098;46937
8501322100;17277;54385;49903;0
8413302000;17252;364074;348486;0
5911400000;17242;230443;209724;203083
8464100000;17158;362154;340592;0
8301401000;17158;224067;217592;83571
8462391000;17042;30725;27231;7310
8528520090;17040;618898;604692;641119
3822003000;17030;965933;896810;332964
9030901000;17010;219072;213086;152479
9028309000;16995;703716;664245;281918
8607910000;16991;390622;379755;127003
904229000;16952;38551;36205;28233
6202130000;16945;328108;314747;847810
3102290000;16936;54126;52929;0
7305120000;16934;10431;7825;10890
5906100000;16928;81350;75965;93797
8418699200;16861;91038;80661;23220
8418992000;16851;143649;133639;38643
4005999000;16851;51316;48893;227
8506509000;16798;508265;430929;353806
2839909000;16791;22687;20000;3184
902100000;16763;228061;215519;148255
2105001000;16757;37616;33527;0
5602290000;16751;31371;29090;16079
2803001000;16709;52362;47388;0
2927000000;16606;69231;65259;24016
6210100000;16601;240769;221425;373709
8903999000;16593;1623572;1559705;91535
8606300000;16571;35949;33548;10103
8459590000;16540;90042;84410;0
8459101000;16522;38713;36359;0
7219900000;16522;32561;29638;10636
2915501000;16522;48131;45212;16750
2802000000;16520;8699;6832;3027
8307900000;16516;103851;97553;52130
5513210000;16486;33805;31645;45495
6812992000;16484;57686;52952;9021
8480500000;16447;276910;226978;96372
4820409000;16420;114429;95615;12533
2833293000;16415;82997;78450;28883
6115109000;16402;105104;95733;213032
3804009000;16329;21366;20098;2584
8517621000;16325;1336832;1289369;919730
3203002100;16322;248768;241023;47928
8461901000;16311;19821;16968;0
2005600000;16310;39659;37998;7186
8542310000;16308;1429393;1359432;481188
2610000000;16302;15608;13915;5432
8702109010;16235;82704;81252;57563
8484200000;16229;1309976;1263313;734483
5402199000;16162;58876;48524;14389
6111300000;16157;63174;59529;43798
2941101000;16074;269068;260975;92476
3213900000;16058;73718;67825;65321
5407920000;16050;75144;71525;66678
4823906000;15959;13480;10673;9383
4409292000;15927;15081;11870;6931
1904200000;15926;43426;40160;28198
9205902000;15849;118804;108840;82696
3004901000;15848;188561;173141;128897
5108200000;15808;309056;295144;0
6110209000;15804;320103;306250;772484
9613200000;15723;27982;26707;38944
8428310000;15720;144411;136572;50256
5513492000;15703;35724;31698;22696
3808919800;15675;35388;33714;0
3301909000;15649;116348;105237;35196
6107110000;15595;353061;339762;159190
7202210000;15526;32334;30176;9091
3913904000;15474;69935;59909;35919
6812930000;15467;35173;31666;36715
6201930000;15464;261596;251019;685304
9013801000;15430;36938;33391;12850
2009610000;15421;25736;23144;0
9029201000;15416;198499;190753;131456
2905170000;15396;28554;25767;9938
4802620000;15328;64584;59900;44954
5514490000;15325;17517;16864;24385
401400000;15307;38103;36935;0
8536491900;15235;924728;902494;426294
3210002000;15235;59781;55693;20796
1302391000;15220;148305;142858;90838
8511309100;15195;159751;153944;49493
3923292000;15187;139651;131910;97201
5407109000;15168;65978;60097;76870
4420100000;15110;55711;50335;115198
6104620000;15093;412082;395863;482812
9032909000;15083;374262;355937;118461
1521901000;15083;38660;34790;40362
8461400000;15045;23950;20811;0
2936230000;15042;283583;278079;98687
8453900000;15038;239224;218803;79140
7806009000;15026;74773;70925;10031
402299900;15022;8785;6232;6114
5208430000;15019;160029;154859;42037
406400000;15012;96014;86031;0
304320000;14995;33248;26370;23141
2005590000;14975;22437;20403;15967
9029109000;14970;166891;152935;37836
5407840000;14956;53763;50670;60439
2933290000;14894;282924;267807;95349
8504402000;14882;578437;563258;199713
4016993000;14773;240961;226784;166884
5210310000;14763;159517;153369;53522
8447110000;14745;19511;12639;0
5208219000;14720;129663;124380;90245
3006700000;14692;159019;148173;38788
7218990000;14686;17384;14178;6049
4007000000;14670;55659;50711;29062
6204320000;14648;157256;149734;369192
7613000000;14630;212089;191636;145006
3004902300;14613;127633;122195;44417
2914130000;14551;20485;18876;7129
2804290000;14543;247924;211400;170891
9027101000;14509;2398759;2364579;0
7319909000;14489;86889;80994;27419
4014900010;14465;237652;229260;248106
8482400000;14462;362115;350739;114227
8501342000;14460;98189;91127;0
7323911000;14460;63825;59549;50175
3507905000;14451;21992;20893;8386
8517110000;14450;198607;190785;135710
4416000000;14422;178136;164222;123743
8511209000;14407;89631;84396;29903
8455300000;14390;27739;25184;0
6203490000;14385;94789;88933;257867
9027909000;14364;1955819;1866756;0
3507906000;14361;79246;75201;55156
8459310000;14351;85572;81795;0
2921199000;14323;65205;56030;21989
8803300000;14302;683995;638707;230337
8434200000;14287;544587;529872;0
6104330000;14262;203229;191292;183753
8460190000;14259;59497;53726;0
8421192000;14217;290821;279737;9641
8523499000;14174;2295413;2229745;1272941
5906999000;14152;69452;66037;31340
6302310000;14151;183521;172323;182488
8711900090;14112;32104;27587;22347
3307901000;14108;137142;120048;190902
3603006000;14099;1096225;1007413;762974
2928001000;14095;40461;38009;1312
2909440000;14064;36011;31058;12532
7204290000;14060;5382;5019;1467
7212600000;14030;10856;9507;7555
3810902000;14018;50888;48378;177
8215100000;14002;32135;29956;44637
9603901000;13896;62661;58060;26254
8532250000;13806;97013;93320;25995
5402620000;13769;15969;14467;16670
3811110000;13763;435496;416206;303105
8423899000;13715;224150;206885;46924
3921140000;13683;25637;21642;17847
5703900000;13681;46091;42291;63607
2922111000;13653;31393;27359;8194
3006302000;13643;976615;946683;337196
7419999000;13640;293667;277999;117327
4016994000;13612;48790;44188;33966
8501612000;13599;60872;56311;16991
5512910000;13574;33661;31735;46857
9201900000;13556;52443;47218;36541
6104220000;13535;522527;508766;38059
8426411000;13502;19280;18283;0
5508209000;13474;28807;25738;20048
2004900000;13472;62162;50279;173064
303240000;13452;22588;17400;31443
4411940000;13450;13958;11892;14573
1208100000;13444;34178;32140;0
2519901000;13438;16906;15272;4363
2941400000;13423;370286;362637;126850
306171900;13372;60559;55696;5867
5211430000;13348;85881;83876;67167
5608110000;13301;178980;172402;47189
9202100000;13213;77401;71439;53884
6302530000;13203;45564;44141;90953
8462102100;13202;43435;37450;15121
8541100000;13192;116277;108969;40173
2935909000;13134;239797;228615;76779
8501109100;13124;83212;78286;0
8539392000;13084;43956;40729;30596
3824790000;13037;37507;35238;26106
7202700000;12957;72797;66495;3923
6302109000;12948;107501;104433;189920
8523599000;12910;149637;138659;104163
8409913000;12905;78824;73500;25704
4823904000;12898;156275;148668;103168
6403510000;12884;214044;207259;325675
710290000;12880;2248;2098;1565
2934109000;12879;74130;56160;24220
5407719000;12850;50889;46927;40103
2916151000;12841;30886;27935;5407
8408100000;12806;18262;14318;6355
1515500000;12781;23738;21280;33043
3505200000;12775;16291;13164;11338
8434100000;12740;143530;134739;0
1209912000;12740;306776;296631;213529
8530809000;12738;202676;193315;136788
1505009100;12718;238802;228667;83103
7017200000;12703;204560;180489;142270
9030310000;12700;299944;288448;0
7314120000;12686;89818;77475;62518
2933999090;12685;380899;367110;121806
9010600000;12602;148088;135105;51538
4010330000;12591;181484;172329;111488
7220900000;12588;92988;87887;22074
3823702000;12536;21344;19431;2704
8523801000;12509;10916;8745;7599
6304990000;12496;24947;23995;69443
9005100000;12479;39576;36621;55082
9025119000;12456;165055;150814;108867
8501404900;12442;45314;42208;15542
8536902000;12438;180213;172182;109973
8419501000;12406;445652;430511;145348
7326200010;12376;56981;50255;1314
5703100000;12374;94589;82605;130018
8421191000;12359;466905;430965;0
8541290000;12350;56887;49708;19811
5503901000;12336;54885;52591;19100
2007911000;12314;24612;22930;18717
8505199000;12301;139852;132208;82256
6104630000;12294;446741;428293;370167
3926906000;12228;86055;80136;59523
3812100000;12165;34300;30972;11936
8212101000;12144;60802;57041;83586
1302320000;12125;137404;128596;95633
8528690000;12122;713736;694591;494903
6115301000;12070;92797;86439;74799
9405920000;12016;70381;61216;69358
8502399000;11977;27274;26210;0
6304920000;11949;12767;12300;35544
1301200000;11934;34459;29434;11493
3603003000;11921;90098;86436;0
8439300000;11897;66237;64019;0
8901901100;11894;13101;11970;9118
602200000;11889;245876;223330;171130
8205592000;11843;47670;45495;26607
8433191000;11840;57195;54832;0
8302300000;11829;104064;96482;74642
2909609000;11758;56381;51933;6932
6006240000;11728;92220;89400;2204
8463901000;11718;36789;32169;0
7407290000;11695;104359;100522;32943
8479893000;11674;47193;44522;0
8703329000;11640;328447;314065;228599
8472901000;11607;335988;324662;116921
6203230000;11603;138635;131142;332982
6204430000;11598;378488;356759;596111
5810100000;11593;52905;48601;73633
2829909000;11590;78500;74265;23086
2811199000;11584;14547;12087;4931
7222209000;11547;38556;36094;21323
8528420000;11513;67500;60879;70260
6204630000;11511;405840;393387;837409
7214301000;11500;22177;19919;15435
7113200000;11488;72479;66533;87207
8471800000;11472;1627756;1578768;1066594
7322190000;11448;73476;66827;76713
2905490000;11428;47517;45528;5370
8431101000;11425;363763;351437;126446
4008211000;11391;41101;37893;22336
6704110000;11370;31904;26675;44417
5407300000;11349;145187;128051;101049
8539901000;11346;16041;14996;11170
6305331000;11336;32717;31591;91084
8487901000;11309;28934;27462;26059
1605540000;11265;47289;45172;48620
8422403000;11253;128394;120202;44682
5209520000;11249;90338;87545;248
6116990000;11231;54175;50121;150623
2924296000;11224;116855;109572;40668
8479400000;11205;193618;188997;0
1006200000;11196;11126;9537;1510
7604291000;11192;80602;76044;24250
906200000;11185;40209;35919;31670
6804230000;11180;35950;31454;25034
8007002000;11168;19513;18020;6792
8545200000;11137;362283;349159;44058
8442301000;11137;440762;421147;153387
9304009000;11130;402400;392372;280070
9606299000;11084;28856;23631;20087
5516120000;11058;30843;29369;26998
6305390000;11056;17286;12515;18048
4805401000;11046;69834;66660;24303
6104420000;10970;362161;348233;281905
