NANDINA;PESO;VALOR
7319901000;47125;78523
4008212900;47115;94360
7607110000;47082;70065
8208400000;46480;174054
2903120000;46400;33602
8512400000;46359;92403
6911900000;46315;72289
7318210000;46229;95907
8431109000;46128;67776
2936240000;46107;917129
8202109000;46105;171857
3924101000;46068;192309
2914120000;46030;88128
8465919900;45950;188300
8438509000;45848;175152
8467119000;45634;163998
8418999000;45623;269268
8463109000;45555;173743
7412200000;45550;182397
3911109000;45456;50935
3903190000;45380;47051
6807100000;45367;26692
7318151000;45352;104316
4419120000;45335;22346
8414909000;45326;238112
8701100000;45237;111847
8501322100;45024;105309
4008190000;45014;60561
8547909000;44983;50259
8203100000;44884;104984
7222400000;44801;102341
3919901100;44794;91974
8471410000;44777;987138
5806200000;44684;80299
8501313000;44633;64934
8714950000;44609;70489
8446290000;44538;274934
7307290000;44518;319256
5808900000;44471;116516
8413500000;44441;268087
8456110000;44431;385154
3824999600;44391;209892
8442509000;44371;139506
4003000000;44292;53585
8531200000;44164;939730
4911910000;44052;78042
9017209000;43865;130282
8413200000;43766;179120
7307220000;43633;173115
8301600000;43609;231895
7214200000;43466;71616
9105210000;43453;98983
8308101100;43331;65374
8311900000;43239;91835
8701300000;43160;306724
4903000000;42988;128797
6116100000;42970;206326
7310299000;42773;192375
8531800000;42695;312783
8905900000;42675;48960
7219900000;42667;45076
2008970000;42639;33089
5907000000;42554;114273
7321111100;42526;194017
8487902000;42487;318578
3215909000;42427;169035
6802299000;42419;37187
2501002000;42371;21421
7016902000;42054;10596
9102110000;42044;2221701
8441200000;42019;483833
8512909000;41946;195468
8422409000;41792;337519
8515290000;41762;106524
4012120000;41750;76123
3905190000;41656;44784
4806300000;41534;118806
5803001000;41531;153757
8483109100;41527;91110
2807001000;41440;14698
9021101000;41253;159563
8301200000;41186;110487
7018200000;41171;20964
8465999000;41134;233928
7319400000;40972;57184
8412290000;40912;175848
5402200000;40758;60255
3206190000;40730;39825
5503400000;40639;83701
2504100000;40628;29471
1806100000;40400;66851
8205300000;40377;92703
6805300000;40255;143821
8714101000;40223;63716
9001500000;40077;1113675
7018900000;40077;64699
8202990000;39897;112345
4009120000;39888;149981
9205100000;39880;134880
8419899900;39840;736170
6907300090;39706;40716
8504900000;39701;330262
2905320000;39666;70369
3920911000;39593;115143
4419190000;39569;103683
3905300000;39253;60459
8481805900;39212;202401
7010903000;39130;64113
8510100000;39103;204174
8443191000;38933;130734
7214999000;38872;42520
8511309200;38719;184601
8423810000;38651;298863
9026200000;38636;470169
8501519000;38503;136058
8703221000;38492;284892
7216690000;38464;29356
2925110000;38397;244217
6302290000;38378;122897
3917400000;38348;142173
5407200000;38305;56274
8205909000;38254;140992
5603940000;38218;115558
8468201000;37978;107573
3917329100;37925;58382
6902100000;37885;39238
8418699900;37835;268429
8441400000;37810;272339
8539312000;37802;79209
9023001000;37798;290273
6002900000;37550;64886
3917299900;37527;89211
8441100000;37469;231569
2917193000;37254;56772
8471500000;37245;6173678
4802699000;37219;59540
9504500000;37217;505069
8701940000;37048;240628
7616991000;36987;44528
8427100000;36961;197115
8511909000;36795;183101
4014900090;36736;124750
9102290000;36732;141183
2941909000;36662;972071
9618000000;36651;121975
9102190000;36611;264562
8424822900;36585;105759
3808921200;36408;217069
5607490000;36296;33827
8452210000;36180;106320
8512901000;36124;157571
8506809000;36120;102882
5209110000;35966;54764
8432901000;35952;69100
8215100000;35928;44462
8451800000;35784;185111
7215101000;35784;44326
8474803000;35769;179383
7307210000;35734;110106
6307903000;35706;199906
9020000000;35677;112894
6307909000;35676;210148
8503000000;35625;523865
2924291000;35532;222546
2918159000;35465;37426
8205100000;35455;89659
5503309000;35262;25621
2904202000;35126;122223
8409915000;35107;186929
6006330000;35063;83393
8211939000;35001;156424
9616200000;34979;129421
7320900000;34970;66823
8472905000;34910;551331
8415900000;34833;294909
2106902100;34699;14225
9003199000;34437;358567
2519902000;34410;15758
9102990000;34390;157235
5212240000;34253;60833
8413400000;34152;291961
8481300000;34082;150212
8419810000;34037;155752
5810990000;33970;126180
7228409000;33961;98076
6810910000;33680;20790
8409917000;33664;133381
9619001090;33657;33609
9019200000;33579;691891
8501402100;33468;52434
5210390000;33351;91722
8203400000;33329;123631
6704900000;33268;148547
8501324000;33180;102556
3923509000;33081;180619
4203290000;33069;168580
7324290000;33051;94166
8432800000;32979;115001
8465939000;32972;83466
5909000000;32962;119552
8467891000;32935;332051
8443910000;32911;133539
8415824000;32860;507934
8302600000;32829;327485
7604101000;32790;77903
9032891100;32754;214830
2941102000;32719;964482
8484100000;32706;143293
4202310000;32690;156577
8479898000;32638;122450
8543900000;32613;213868
8539399000;32608;98317
5806390000;32594;63182
4909000000;32586;60795
8711900010;32583;129040
8414901000;32495;264910
2941903000;32322;76589
9504909910;32204;283680
8607190000;32085;338271
8501619000;31968;78955
3801100000;31955;43854
6104330000;31935;110773
4819309000;31909;56359
8525801000;31907;739548
8479820000;31901;253148
3824780000;31746;147165
4814200000;31727;111000
8425499000;31538;51071
6004900000;31504;53731
9105190000;31472;73032
5509220000;31245;88650
8215910000;31216;43925
9017809000;31155;100011
8462102100;31142;63397
8477400000;30968;167055
8471900000;30958;789711
8452101000;30939;62553
7314140000;30917;36024
8443329000;30890;286285
6214400000;30836;38913
7318230000;30712;82712
8483500000;30550;168240
5402310000;30547;105665
8451210000;30489;137893
3922101000;30433;69699
9620000040;30347;80489
8708409000;30228;182596
8708501100;30220;130319
7326190000;30213;66668
3917219000;30146;58806
7208900000;30130;22898
4016991000;30105;249965
4816900000;30092;41280
8438809000;30081;159072
2103909000;29972;46642
5807100000;29925;31457
8423900000;29843;146549
8425319000;29834;159407
8528590000;29767;263753
8430100000;29762;260309
9105990000;29706;70593
5604100000;29598;39523
8458990000;29550;83149
6913100000;29531;52664
7228100000;29503;53630
6112120000;29470;135160
6302320000;29430;67011
8716390000;29317;93583
6805200000;29273;67914
6214300000;29175;121243
8426190000;29161;86080
8465919200;29148;70302
8303001000;29067;111691
8208900000;28986;233225
7608109000;28950;84860
8413920000;28834;78467
8511109000;28777;163151
2827320000;28766;11162
5608190000;28640;71391
5407920000;28623;47436
8483909000;28592;143202
2941302000;28510;95102
8422301000;28460;422619
8421211000;28448;106128
8462491000;28414;40651
4411930000;28367;20446
4420100000;28329;113010
5603930000;28256;44615
8472909090;28243;116615
7018100000;28224;57308
3909310000;28208;101210
7211191000;28115;16142
8531100000;28111;372056
4412310000;28000;24734
2008300000;28000;27206
8421299000;27840;313992
9608992900;27662;61821
3920590000;27639;89512
7318290000;27631;125657
8708920000;27618;74747
8462399000;27566;63992
5806100000;27513;47240
7214100000;27500;22689
8417802000;27490;103946
8462210000;27438;82129
3305900000;27383;27197
8701920000;27350;94836
8708302100;27322;64196
3910001000;27206;69415
8433901000;27186;63083
8438201000;27126;107812
4008211000;27098;18119
8506101900;26975;58628
8443160000;26853;196768
8436292000;26845;95396
8465949000;26838;157699
4821900000;26823;197253
8425399000;26709;108076
4421912000;26623;25927
6303910000;26617;46279
8466920000;26593;89213
4407199000;26580;12921
9209990090;26574;94885
3824600000;26565;19455
6216001000;26509;70294
6704190000;26456;114765
3813001900;26441;19485
8535909000;26440;140023
8515900000;26412;189610
3104202000;26399;25306
5607900000;26342;75949
8436910000;26321;81927
2930400000;26314;67865
7323921000;26311;52188
5516920000;26303;31588
2808001000;26280;13987
9504309000;26252;241867
8413309200;26244;157073
8501201900;26229;56317
6002400000;26203;82525
9603301000;26116;118971
4012110000;26089;68778
6505002000;26088;75453
8418699200;26051;79266
4901910000;26046;166699
8436100000;26030;168923
9503009100;25980;53980
5608900000;25976;31739
7314390000;25930;34004
6909190000;25926;16557
2903399000;25834;125969
8207198000;25799;161227
9209920000;25725;127475
8708502100;25697;58873
8424823000;25659;106670
8306300000;25641;78377
9018320000;25546;212682
9024800000;25536;607737
5211490000;25521;72888
8515809000;25490;192373
4804390000;25466;12346
9506400000;25423;50130
8713900000;25398;57091
7205100000;25319;15310
9603100000;25315;58529
4015909000;25305;53869
6115990000;25250;69000
2841909000;25250;35511
2847000000;25204;19233
2526200000;25142;9964
7202490000;25141;90278
7606919000;25139;50948
5801310000;25119;39878
4911100000;25100;235309
2833250000;25100;59995
8416900000;25098;37145
8536109000;25060;80200
7605110000;25056;62533
8424490000;24975;88757
7225920090;24920;14977
8502139000;24887;135251
3817009000;24838;47414
2839190000;24800;12819
2811229000;24760;61492
6603900000;24685;21437
8516210000;24670;59835
6201130000;24670;335679
8539291000;24640;106574
8413190000;24588;83686
9029202000;24586;58489
8501402900;24555;57117
3214900000;24499;41686
8467199000;24448;130709
9606220000;24312;37618
2106902900;24289;11848
5609009000;24278;89461
3210009000;24267;16721
8483609000;24237;165203
1902190000;24227;30643
8463300000;24209;100384
6305101000;24153;28229
8446210000;24145;150551
5211590000;24142;60938
8451300000;24103;98713
8708401000;24069;123890
2106909000;24026;37673
8445900000;23976;97858
3824910000;23955;15700
8413702100;23866;105511
8714910000;23796;44698
4203210000;23761;71059
6704110000;23699;65587
8482990000;23526;234822
8431390000;23409;141545
3926903000;23404;60798
8511209000;23308;46993
8415831000;23235;163100
2831100000;23155;37229
3808949990;23120;33149
6305390000;23104;33766
8201409000;23052;43887
7222191000;22991;49846
8701930000;22937;110538
8435100000;22895;88254
4421919000;22892;25142
2712109000;22858;44518
2922499000;22834;120442
8482500000;22816;164321
7606922000;22806;42803
8502129000;22804;137777
9205909000;22626;94118
6304190000;22623;32128
7306301000;22551;17634
1806209000;22537;22607
8432390000;22481;58119
8418992000;22454;159510
9404290000;22422;86988
4009220000;22408;130408
8211100000;22382;117833
3004102000;22357;67956
9611000000;22204;161333
9015300000;22197;599008
1109000000;22176;41506
8708302300;22163;68382
2508400000;22129;12673
8442309000;22097;61184
8425491000;22092;36083
4814900000;22080;34971
8517180000;21956;661843
8460900090;21887;111814
7226910000;21860;84346
6103330000;21775;85133
8477591000;21744;157783
8501611000;21685;64874
8539320000;21664;539741
2106907900;21609;50163
8437900000;21604;55499
6802210000;21595;12832
2102109000;21568;73640
7315810000;21551;39734
5209590000;21539;39376
8504321000;21515;87116
8413913000;21384;131908
8201901000;21367;41742
9503002900;21357;80021
9504200000;21294;26715
9404100000;21155;42240
4414000000;21126;69303
8433199000;21121;43729
8483409900;21115;136357
3808939300;21100;71091
8409993000;21084;339554
3911900000;20995;12809
8412310000;20906;97092
6403919000;20902;191583
6804230000;20870;65135
9005800000;20812;187322
3824100000;20800;18999
3906901000;20767;60057
7411100000;20717;161281
8536102000;20710;78083
6204330000;20657;149529
3916900000;20634;106922
8539221000;20607;38093
8430619000;20577;35323
8483109900;20544;77532
5402499000;20530;31137
9404210000;20387;56835
8440100000;20362;121365
8459290000;20327;49711
2915502100;20266;75755
7307930000;20226;47707
8463909000;20210;52321
7213990000;20140;11809
9209940000;20084;98716
4807000000;20046;12344
4002991000;20000;13636
2516110000;20000;6147
3908900000;19872;66034
4419110000;19829;54144
6902900000;19821;9316
9608400000;19775;105763
2106901000;19757;92660
6202990000;19726;72963
8701950000;19670;143575
6902209000;19605;43439
1905310000;19596;11776
8501102000;19584;81586
8467920000;19574;126628
6306220000;19566;51888
6403999000;19541;366276
8451290000;19401;80304
2924296000;19380;198887
9612100000;19314;186859
8475290000;19283;74161
6211330000;19265;46757
8426999000;19254;32397
6506910000;19237;63391
9503002800;19219;79367
9015809000;19177;408442
9701900000;19176;35862
3004902100;19165;53847
6302999000;18996;79483
6109100000;18989;376437
7314120000;18929;18525
7312900000;18918;56382
8423899000;18882;25780
8432100000;18880;40109
8480500000;18867;347531
6804300000;18848;40125
8409997000;18822;131543
8416202000;18780;11101
9619009090;18771;40363
2106101100;18695;37990
9405509000;18644;71717
8513101000;18614;119897
8465959000;18521;47433
2715009000;18500;25472
5516130000;18450;34273
8433599000;18367;61966
8501311000;18310;46138
8304000000;18274;43036
4009420000;18249;76481
8202101000;18225;57965
1301909090;18144;47957
6302310000;18117;53554
3704000000;18093;71970
9029201000;18087;68679
5601210000;18020;27220
8306100000;18016;58646
7315190000;17952;37528
8523510000;17932;781124
9018190000;17909;593792
3920510000;17873;36350
4010310000;17820;153200
6406901000;17814;80813
5513110000;17800;42330
6203330000;17800;299227
8438102000;17799;98524
8519819010;17782;64508
3303000000;17782;71914
2916199000;17724;70554
2915601900;17717;33505
6301209000;17693;38021
2005800000;17691;19979
5208390000;17670;31885
8708931000;17658;96625
6115950000;17638;118706
6304990000;17634;32799
8443120000;17520;45968
8203300000;17517;59370
6805100000;17491;51421
8409913000;17447;57618
8507902000;17390;111415
9405910000;17390;91974
9022120000;17352;1223023
5702320000;17335;12573
8523291000;17319;49327
3920620000;17316;59166
2936299000;17298;273583
9011800000;17296;566518
8523492000;17284;63951
8444000000;17254;45253
8528620000;17224;378591
7013910000;17190;38589
7002100000;17041;10780
7202210000;17001;38571
6205909000;16986;243602
5703900000;16906;59695
8708302400;16904;28218
8422401000;16902;103727
2939300000;16897;185254
3004321900;16878;177206
8511509000;16818;157123
4823200000;16626;80346
8523299000;16601;19648
8467112000;16513;49263
3405200000;16512;45422
7319909000;16492;48717
7313001000;16428;16995
8501530000;16305;76810
3401110000;16305;27413
8456900000;16297;96433
4818500000;16249;42718
5407719000;16226;23628
5210490000;16204;105242
9013801000;16203;41821
3807000000;16152;8910
6001220000;16116;44289
8537101000;16057;86266
3204110000;15992;89916
4817300000;15990;32986
6602000000;15966;43590
8422110000;15872;97878
8704902900;15810;71830
9506320000;15774;25944
8205596000;15703;47230
3912900000;15672;58667
8418699100;15555;138715
8704211000;15500;62490
6307100000;15403;32024
8528720030;15369;58336
5602900000;15349;15560
5802200000;15345;35350
8211949000;15306;60376
6202130000;15281;422902
8456400000;15231;116192
6214900000;15209;89124
8408209000;15200;111150
6110309000;15179;262479
3812100000;15147;34459
6304930000;15125;46524
3804001000;15060;8463
9606299000;15050;40207
2918230000;15036;53098
8536902000;15012;90096
7615200000;14866;30907
7304410000;14865;66756
9030901000;14852;22484
5513210000;14790;43863
5508201000;14781;52330
9504903000;14766;22439
4420900000;14759;39811
2208709000;14730;22198
6201930000;14691;189045
8421291000;14671;11574
8414802200;14656;305352
4819500000;14656;33957
2914130000;14640;20533
4001220000;14582;22902
5801220000;14557;30792
5402320000;14554;51151
5801320000;14553;24693
8501312000;14463;68249
5401201000;14450;20886
8468100000;14437;43043
5807900000;14428;42786
6204620000;14422;315370
8711600000;14411;60111
9030330000;14384;122528
4016959000;14362;46595
8501202900;14322;50698
6812995000;14321;42565
8212200000;14285;22352
3802100000;14264;41688
2905450000;14257;30267
3003200000;14224;23100
7613000000;14217;31923
4012190000;14209;39319
7208101000;14175;10315
6303990000;14125;54165
8210001000;14116;51348
5211390000;14105;21103
9612200000;14040;36196
2823001000;14037;40402
6006100000;14012;22593
9028201000;13968;115150
2934999090;13957;163664
2941109000;13930;193018
8905100000;13897;8541
8711900090;13872;39697
5602290000;13861;22928
5607500000;13822;37759
8467910000;13793;72909
5801900000;13759;21942
5406009000;13751;25333
5516120000;13689;23480
8501322900;13683;65667
3204170000;13674;216532
8421991000;13671;110649
5209490000;13666;17709
4010320000;13613;55516
9605000000;13609;61420
7316000000;13597;23710
8507909000;13590;167425
8311300000;13557;102167
8539901000;13458;27072
8413302000;13440;69080
5513399000;13426;41589
8422900000;13422;247237
8462291000;13386;23805
5514490000;13360;28097
7418102000;13353;27537
2929109000;13267;47236
8437809200;13263;235261
2523900000;13259;1882
7302400000;13253;62880
8430699000;13230;21052
9003110000;13205;448038
8465100000;13179;33740
8536491100;13162;78875
8515210000;13138;99026
8480410000;13125;74277
9025119000;13115;85119
2915501000;13092;24312
5404900000;13071;18721
4803001000;13029;10849
8207193000;13019;21824
9017300000;12973;58823
8424822100;12963;58775
8466910000;12897;105827
9030390000;12887;120667
8506509000;12805;264686
5603110000;12787;20239
6115290000;12733;68861
8422402000;12703;166048
4802200000;12700;11111
8437809900;12692;31521
7202700000;12691;90572
8441300000;12685;36718
8456500000;12548;38274
2513200000;12472;4476
5208320000;12407;28079
8504311000;12405;128303
9010600000;12384;58646
8205609000;12378;24477
9603500000;12366;45964
8501523000;12361;37374
6306199000;12334;12740
8448490000;12321;42194
6005220000;12314;19848
8466930000;12289;85852
9609200000;12287;52877
8536411000;12221;66865
5603910000;12216;22316
8419399900;12189;90387
7010100000;12189;21938
8482300000;12186;114124
8433609000;12165;64122
2905430000;12164;80157
8419509000;12159;101273
3004903000;12146;60328
8423891000;12141;53237
4811609000;12118;52388
4821100000;12114;38299
1902300000;12077;24968
8414100000;12074;117436
3917239000;12069;45635
8207131000;12059;78946
9506590000;12016;292477
8212101000;12012;26373
8459490000;12000;21658
5702990000;11983;58122
8465991000;11959;130345
8483109200;11958;68742
6005380000;11950;31776
6813810000;11940;42751
3003901000;11940;81737
8505110000;11930;65733
9608500000;11907;23536
8436801000;11875;124886
5607410000;11875;13638
3213900000;11847;36089
8502131000;11800;162425
8414802300;11772;106476
3403990000;11762;30132
4202119000;11752;36954
8205592000;11721;36714
8419901000;11721;29207
8473500000;11719;93789
6302109000;11719;42125
6203429000;11713;195194
8471800000;11691;640196
8502400000;11649;84586
8501404900;11646;64581
9018901000;11618;568218
6401920000;11602;43132
3402129000;11578;20652
8450900000;11570;65975
8431200000;11564;63957
3402139000;11518;24102
8541100000;11513;69064
6110191000;11495;55103
8466940000;11448;48515
8207700000;11430;28510
8412900000;11405;70535
8536309000;11367;257391
5204200000;11348;24355
5603140000;11330;21236
9021900000;11311;42188
8705300030;11310;72405
8481802000;11307;160419
1515500000;11254;18276
8481808000;11241;152535
8468900000;11217;49622
9619009010;11207;16559
6914900000;11193;25706
8445200000;11170;39059
2505900000;11169;10749
8433300000;11157;39521
8424901000;11151;100337
9015900000;11121;152611
8480790000;11107;109405
7413000000;11107;90890
8421120000;11098;22741
8414309200;11081;69345
8438400000;11080;108649
8433591000;11054;61340
2917111000;11048;14731
3920430000;10999;24136
7418101000;10989;24108
5516330000;10971;10910
4819301000;10921;12559
9021102000;10911;113777
9024900000;10871;227368
9405920000;10851;66717
6205200000;10846;177351
8443130000;10821;138888
3905999000;10808;110286
8406900000;10704;15100
5407410000;10689;15527
9032899000;10675;216865
8464100000;10650;25724
8201609000;10648;16642
3804009000;10630;21058
4012901000;10611;33510
2924292000;10593;66117
8708993200;10564;33966
8477599000;10547;95249
2102300000;10502;9986
2005200090;10420;37747
8446300000;10410;39617
2915392100;10388;17025
8409991000;10370;75318
2309901000;10351;16121
6203299000;10348;34356
8547200000;10328;45937
4009320000;10304;40863
7616910000;10278;18699
2933599000;10251;352475
2803009000;10200;14314
9205902000;10191;25054
5402690000;10166;18843
2917200000;10040;16718
8531900000;10011;119318
8901901900;10000;4334
6205300000;10000;59507
7408190000;9992;6416
5608110000;9971;59191
2936260000;9967;1001499
4008290000;9940;32276
7219210000;9930;52508
2933290000;9929;199004
7208102000;9891;6965
3505100000;9846;23996
8205591000;9844;26438
8542310000;9811;311841
8428200000;9802;11701
4805919000;9793;9933
7117110000;9761;18447
8544190000;9760;34266
3920690000;9744;18666
6206400000;9737;319693
8542900000;9697;405492
8437801900;9688;119238
4409210000;9688;7551
6203421000;9660;172254
8403100000;9632;73839
4418999000;9593;6693
4016994000;9576;32345
3921110000;9569;23648
6802990000;9561;10869
2924299090;9552;86116
3209900000;9521;16552
8308101900;9517;13321
7019901000;9491;12870
8536101000;9489;31112
3921191000;9461;38195
6804100000;9454;16136
8479810000;9436;69779
8516900000;9427;58225
9026809000;9424;115945
2914710000;9416;157069
4804590000;9380;7804
3204130000;9370;96810
7222209000;9357;15618
6303120000;9351;26095
8481200000;9310;95087
8606990000;9300;3035
4014100000;9298;23323
6005370000;9258;14868
8514309000;9248;55837
5513310000;9230;27369
9402901000;9228;148834
6114300000;9209;32587
9031200000;9206;61269
2909495000;9206;22296
8214909000;9196;26907
6203490000;9196;83878
2933999090;9140;181194
2828902000;9108;15813
8501522000;9102;31649
9613200000;9092;10926
5509310000;9060;19005
9028909000;9049;28061
5509910000;9043;15369
9001400000;9032;59242
8417100000;9018;152771
8480200000;9006;74941
7323999000;8997;22277
3921140000;8939;16466
5508209000;8924;28219
5603920000;8918;24797
6001990000;8916;17283
7214912000;8900;6567
8418991000;8893;49314
2906110000;8865;317227
8704221000;8840;40812
8459210000;8800;41053
8473300010;8794;153423
9006910000;8761;74088
5513499000;8759;44582
9031101000;8752;32965
6303920000;8730;38971
7305190000;8723;10557
8536419000;8722;103162
5212250000;8720;18876
5702920000;8708;14967
7219120000;8696;15369
9202100000;8693;46357
8462310000;8650;14021
2811110000;8650;33292
8501524000;8641;25820
8504330000;8639;21564
7315200000;8631;6266
7306309100;8628;11330
8413110000;8617;57911
7013420000;8608;18741
8445110000;8550;33725
9208900000;8547;24682
8459690000;8528;38770
4421100000;8524;39772
8715009000;8453;16648
8409999100;8452;28573
8505199000;8441;42322
5209410000;8441;10886
7015900000;8420;104274
2209000000;8402;10594
8510300000;8401;97833
6110111000;8393;31801
9101290000;8392;29573
8432291000;8392;48367
5513130000;8387;14476
8425311000;8354;15123
7612909000;8354;43794
7321199000;8340;25677
2835220000;8339;54249
5402470000;8273;11555
8438900000;8257;94247
7314420000;8249;26301
8430611000;8246;66084
5407930000;8237;17677
3004391900;8178;161968
9001900000;8171;115701
8307900000;8091;24769
7220200000;8072;31695
3213109000;8061;18613
8514100000;8060;46513
7219240000;8057;30858
8704219000;8040;39104
8607990000;8012;25812
7013220000;7974;11437
8417209000;7960;19305
6815990000;7938;13366
8409919100;7931;81317
8418400000;7886;63341
6815100000;7879;24475
5003000000;7875;385039
7302909000;7840;27614
4418790000;7840;8383
8532290000;7803;35343
2941301000;7801;101002
6111200000;7771;168653
8308200000;7754;14950
3812391000;7747;48833
8437109000;7719;88126
6101200000;7719;36379
8438202000;7706;103598
9022900000;7702;364886
6103390000;7702;26760
4822100000;7700;6746
7322190000;7696;25898
8205401000;7690;30154
9608991000;7685;28709
8402190000;7656;22906
8542390000;7655;1025832
5208211000;7654;29584
2005999000;7615;8046
8504100000;7598;93751
6310101000;7590;4135
2827399090;7588;13856
8419600000;7544;25279
9606100000;7534;16999
4820409000;7534;27082
6006900000;7525;30361
3824790000;7488;32777
3914000000;7470;18527
3907309000;7442;19904
8901901100;7440;14266
902300000;7426;11641
3005903900;7416;26007
6110209000;7390;139336
8418910000;7389;30829
2936900090;7384;1646289
5515220000;7319;15254
8442302000;7306;464467
6405100000;7302;26153
5802190000;7296;15462
9401590000;7286;31066
5901900000;7264;40170
2825909000;7256;17039
5516440000;7250;17788
9103900000;7222;13777
8513900000;7191;45089
3005101000;7190;46217
3923291000;7168;57864
6117909000;7161;7212
5516930000;7149;10423
5103200000;7124;79550
6815910000;7118;26789
8515310000;7112;50819
9032909000;7030;52240
7907002000;7004;46186
8523801000;7001;9784
9018410000;7000;39063
5210290000;6985;31611
4820900090;6966;17015
8201500000;6959;36668
5210590000;6947;23322
8708295000;6944;27579
9506390000;6932;19410
8439300000;6892;20414
9032100000;6873;57608
8307100000;6860;77556
8007002000;6848;11608
5407840000;6844;49860
4819600000;6838;15556
6813200000;6836;22201
8429590000;6830;39597
8512309000;6816;25117
4910000000;6811;31005
9026900000;6804;83289
8519812000;6785;24853
9025199000;6784;103959
3809910090;6749;12330
9027809000;6735;393055
9013100000;6726;1889047
8407290000;6719;22203
5801370000;6717;20638
7801990000;6708;15943
8207133000;6707;9975
8458111000;6700;47379
6116990000;6700;32383
8455900000;6698;22731
6303199000;6674;39628
9401690000;6672;39087
8472100000;6657;12674
6101909000;6628;23738
3815199000;6618;12207
8528520090;6617;158274
5516110000;6606;13250
9107000000;6595;131205
4016993000;6575;35341
8482910000;6572;41842
2841610000;6570;30974
8501612000;6547;23371
7609000000;6537;42336
7226990000;6531;9856
6105100000;6525;123724
6812993000;6514;14230
9021399000;6505;82377
2853901000;6500;13915
7011900000;6479;8083
6203230000;6478;14497
9031900000;6468;41517
5806400000;6467;17491
2836500000;6456;6867
8419899300;6438;57580
8535100000;6435;20198
5512110000;6432;15267
8421294000;6411;23622
8536499000;6407;57796
3814001000;6407;10923
7412100000;6363;55172
8413811000;6361;37865
6206900000;6335;73737
9025191900;6317;166551
6811400000;6313;12358
4203400000;6304;26237
6207991000;6301;28550
8207139000;6297;97298
8465911000;6275;45396
8501321000;6256;30810
3701309000;6250;27517
9030320000;6246;105373
4008111000;6241;24134
8519899000;6235;39018
9030310000;6231;177511
8443399090;6228;190954
6204690000;6222;73358
8481809100;6217;16624
9603901000;6208;10853
6006310000;6199;13626
3810109000;6191;48687
8414309100;6166;49130
6115109000;6157;39406
6404200000;6153;39926
8003001000;6145;13781
2907190000;6145;30389
2801200000;6140;53850
9018120000;6136;647949
7202920000;6099;13607
6110201000;6094;142019
9507100000;6093;27204
5911909000;6086;23824
9008501000;6083;58477
3906902100;6073;14002
8528720020;6068;21033
3102901000;6024;3789
7010200000;6019;6415
5601290000;6013;13063
8708291000;6007;19521
9031802000;5964;215860
4016992100;5952;18167
7019190000;5951;19539
6403200000;5941;47387
8409995000;5936;72933
8445400000;5935;61782
2914293000;5899;116737
6110900000;5878;50492
8528420000;5876;68257
8471490000;5856;387223
6210100000;5834;49378
2936220000;5821;380572
8530809000;5817;61582
8446100000;5790;35696
6106200000;5789;52953
8512100000;5756;45172
8420109000;5747;21273
8465200010;5727;14893
8409999200;5723;59541
9608300000;5710;33748
7228401000;5622;11077
9029901000;5618;15708
7202410000;5600;13850
9017100000;5594;4433
8479600000;5590;38831
5310900000;5588;20835
8473290000;5569;24020
8472901000;5569;76721
8462499000;5552;31581
8301500000;5532;13402
9106909000;5525;147637
3215901000;5506;21738
8457100000;5500;16933
3822003000;5492;176376
6212100000;5491;101642
4811499000;5468;16520
7113190000;5449;108718
9005100000;5423;22300
8545110000;5414;42595
7013330000;5384;10448
9013200000;5381;41858
5209510000;5375;11989
2941400000;5375;402942
8522909000;5364;63495
3306200000;5360;47776
3917321000;5344;45241
5503190000;5341;12919
8437101100;5336;50411
8504221000;5330;29743
8201601000;5325;14667
2916390000;5325;111372
2106907300;5322;201736
6204290000;5312;22274
3917391000;5310;15603
5702390000;5306;5720
6209200000;5293;190710
7208402000;5278;5006
6302930000;5275;21662
7315900000;5266;25141
8462102900;5258;49635
5513290000;5249;4093
5911400000;5244;74628
2932992000;5235;188961
3212100000;5233;72211
8539292000;5219;8266
7418200000;5205;58774
7019590000;5187;21429
9614000000;5174;16466
8537200000;5151;72965
8450200090;5148;13063
5211510000;5145;13263
8523599000;5144;31112
8414304000;5143;29266
3920919000;5132;7250
8526910010;5119;500262
6211399000;5118;20601
3901300000;5108;13120
7226190000;5102;8358
8418610000;5100;92816
4007000000;5099;12540
8523591000;5097;430494
8419200000;5088;68700
6104390000;5072;33736
9405101000;5069;195001
4902909090;5069;22008
8419191000;5059;25887
7323911000;5057;9365
8517692000;5051;95216
6103230000;5042;11393
3813002000;5042;6366
7325100000;5033;17688
3901200000;5029;4893
7211900000;5013;8805
6209909000;5004;37959
7222111000;5003;11795
6302599000;4994;50400
3926901000;4976;13594
5407940000;4969;20781
9701100000;4949;48186
8407210000;4937;71488
8481807000;4930;37033
8422200000;4926;32944
9507300000;4909;29283
1901902000;4903;1459
4419900000;4887;27461
8201401000;4870;10414
3002902000;4867;79222
3909390000;4861;17483
2936250000;4857;318100
8504229000;4850;6187
3204120000;4842;68041
8418691100;4827;44352
7002390000;4824;20381
8424829000;4823;18490
8451409000;4812;14881
6005210000;4803;8352
2933113000;4782;76344
8528690000;4780;225202
9026109000;4780;67609
8504509000;4780;34683
5208520000;4778;13892
6212900000;4777;36633
5210320000;4775;17532
6403510000;4772;50690
8528490000;4769;77529
8539490000;4746;67462
8546901000;4727;23332
8419899100;4727;35063
