NANDINA;PESO;VALOR CIF;VALOR FOB;GRAVAMEN
4202999000;126780;424539;383248;1181936
8708992900;126486;571990;543893;398149
8421219000;126174;779867;715095;197184
7326200090;125756;258934;236031;270344
8467990000;125749;384932;357438;134015
3917400000;125668;426980;394767;297235
8516310000;125629;639626;598281;445223
8204200000;125582;363717;349043;253202
9603400000;125367;439775;407035;306116
8427900000;125334;327043;299770;113812
4823909000;125253;225955;200976;157288
8409919900;125044;655428;602592;456258
7010902000;124854;192729;170185;134158
7003121000;124632;76412;63671;53185
1806310000;124090;124207;86885;86469
6907400010;123900;28525;20972;19857
6601910000;123667;217013;199376;302090
7314490000;123587;169975;145962;118307
6901000000;123581;190614;178086;6228
3506910090;123188;206986;186506;72034
4802589000;122429;111855;94332;77852
7010904000;122397;237604;217059;165377
5811000000;122127;258241;240262;351631
4807000000;122070;97727;84852;68018
6115109000;121613;366772;342999;1021081
8302410000;121533;561109;526464;585815
7318151000;121516;356474;335118;248116
6001920000;121502;257983;238894;359110
9017203000;120788;272401;251917;94830
8202310000;120417;381747;365322;132864
8502119000;120289;532528;500708;185324
3004101000;120223;1305965;1256419;908956
8536509000;120084;956119;900745;665535
3913909000;119868;444056;419257;154531
8447202000;119427;472324;411811;0
4009210000;119212;562550;531111;391561
5508101000;119089;206575;186688;143788
6405900000;118985;447108;415169;1244730
8525802000;118575;3869384;3737044;1345122
8309900000;118473;378798;347677;395475
8413309900;118143;734638;695832;255689
2804210000;118111;181113;162409;126057
7219340000;117911;151755;135215;52812
8426190000;117795;322237;303541;0
8501401900;117793;230663;213102;0
7326190000;117552;238524;217531;249034
4410190000;117370;312531;289468;326283
7304590000;116816;137797;124769;95909
7616100000;116654;286654;265118;299271
8483904000;116389;328141;308143;114212
7314199000;116307;250757;229682;261791
3925300000;115976;559934;527517;389722
8509900000;115953;191376;160486;133213
3920301000;115767;143963;126533;100199
3905290000;115279;242711;227506;168929
4202911000;114858;340505;297950;474015
9610000000;114060;229962;205288;160096
2905320000;114047;183851;166939;63978
3808949990;113917;155580;129371;108282
5609001000;113771;198519;179918;207268
2827491000;113769;64300;51395;22377
4823690000;113706;340165;289451;473514
6810990000;113642;159220;138769;166228
3304300000;113229;335001;316637;233167
8447900000;113190;531435;479520;184938
4409291000;112910;36870;30157;38491
8527290000;112729;1327953;1289116;924296
7019901000;112647;138387;101762;96317
8518500000;112448;739961;696728;515063
8443399010;112374;457415;426280;318374
8508190000;112141;377588;342166;394212
6004100000;112040;193781;183397;269741
5208410000;111678;267386;257615;186105
1604150000;111600;110010;93000;153133
6002900000;111370;168448;154679;117238
8518100000;111317;865834;811947;602693
8426419000;111269;496049;468537;0
9615190000;110674;269748;243707;375506
9609900000;109863;357611;339424;248935
6506990000;109597;426371;388312;593484
8205700000;109563;262101;252674;182471
8703231010;109450;891788;823477;620689
8504319000;109376;853561;798402;297051
4411120000;109278;88572;71400;61645
8708939100;108979;385738;353564;268512
8483409200;108720;421664;393149;281018
8477200000;108387;575629;529958;0
7307290000;108185;502282;472898;349651
2821101000;108137;143813;129707;28730
8480719000;107808;1219968;1180241;424556
8502111000;107394;694687;659921;241752
8714940000;107291;256189;240243;178335
4805939000;107265;83534;70338;58146
8544300000;107245;352892;328756;245665
8452909000;107204;302861;277278;105467
8409999900;106708;797693;742635;277703
6301400000;106208;217517;194183;605576
4811599000;106188;232724;211923;161978
4820500000;106102;179544;164730;249932
8708501900;106050;455493;429264;317058
8465999000;105918;195256;173707;0
8414401000;105861;303995;280331;105793
8507200090;105614;466726;428645;324844
3922900000;105585;239535;212154;333433
7208260000;105030;81444;72607;28343
8413919000;104855;1010245;945428;703172
4810132000;104711;47593;36150;33126
8518909000;104629;407043;370418;283321
8408902000;104605;297123;262743;0
9207100000;104196;1104535;1053258;768779
4421993000;104139;190338;175766;529896
8206000000;103341;308072;282897;214484
9017202000;103293;304254;287586;105881
8456110000;103064;932900;829217;0
7219350000;102862;107893;97193;37546
6804210000;102790;512667;490522;356844
6302600000;102489;385395;356295;1072933
2827100000;102445;33834;24536;11775
7321901000;102336;160370;146891;167425
7219140000;102020;115723;104185;40276
8439300000;101813;1680395;1582133;0
8211910000;101635;427546;404870;297594
4010120000;101110;334781;315259;233011
8507100010;101089;242546;229027;168818
9206000000;100610;567889;540061;395282
1905909000;100333;60113;32316;83680
9032891900;100190;404954;381344;281860
7313009000;100054;97890;82196;68135
7228401000;100000;85658;75500;29809
8479100000;99839;1257213;1189173;437513
9405102000;99771;399127;369879;277810
8210009000;99484;218751;203061;304500
8708302500;99340;217384;202254;151318
3105400000;99069;64431;61263;0
8471490000;98965;2808124;2620247;253974
4202390000;98905;351497;319106;978560
8202390000;98114;387260;363334;134786
7223000000;97977;62715;50452;43650
2929909000;97954;340466;328285;118481
4201000000;97422;296261;271606;412407
8512909000;97364;323373;291290;223347
8705100090;97300;360351;327779;125403
1604141000;97020;89240;75805;93166
7018200000;96880;80641;68075;56128
8536901000;96872;493994;448549;343886
8443321900;96646;1754400;1660280;1221083
8536610000;96479;147455;133382;102648
3402909900;96467;135836;121685;94548
5603940000;95675;202123;170675;211018
9401400000;95562;275228;225746;766233
8414409000;95559;347009;314392;120760
7325990000;95288;164514;146279;171759
9402101000;94621;318444;280363;332462
9405990000;94454;325776;290091;226774
3104909000;94401;209536;195058;0
3304910000;94347;424680;399119;295584
8905900000;94290;154889;118880;0
8467191000;94207;386283;363635;134430
9023009000;93828;1365789;1310819;950622
7306309200;93483;90216;81343;62781
3003902000;93185;308173;286711;107245
8714960000;93102;186355;174226;129734
8428390000;93001;253376;203252;88175
8515190000;92691;325212;305874;226378
6302320000;92587;235615;219416;655956
7316000000;92527;334264;312773;348971
3102109000;92368;43566;35305;0
8708940000;92137;356321;331862;247516
7307920000;91780;173190;159334;120570
8509809000;91749;337325;312393;352172
3909209000;91736;56428;45262;39274
1109000000;91728;140700;127068;195855
3906909000;91595;273559;249217;95201
8477900000;91519;570329;523758;396961
7008000000;91329;122090;106158;127471
8426110000;91294;149258;125389;51944
8536209000;91029;646587;618449;450061
5704900000;90697;176122;147160;245150
7301200000;90637;168788;158975;176212
5806321000;90451;225583;202718;235541
3901300000;90427;131148;115739;91267
5910000000;89920;119056;102479;82867
8423829000;89751;257923;238113;89753
7219210000;89683;76403;69165;26590
9202900000;89443;554593;527029;386046
8511409000;89206;596341;560413;415129
5515290000;89199;227663;206189;316907
8528590000;89050;1265151;1180076;880550
7320209000;89042;99715;87363;104091
3926907000;88899;266173;249273;185289
3703900000;88770;229926;213582;160033
9613800000;88723;191035;178669;132981
8541409000;88377;384239;339402;133730
9504901000;88347;180412;163877;251127
7323921000;88265;296459;275785;309509
8409914000;88244;421015;394729;293123
8483500000;88122;423039;394305;147238
2506100000;88107;67289;57712;23416
8529909000;88042;640435;555224;445804
3204900000;87926;207194;194304;144207
7019190000;87902;110564;85490;76961
7229900000;87766;91486;79146;31842
6802990000;87760;103974;91173;108546
6406100000;87617;129539;111251;45095
8544421000;87615;498921;458862;347308
8483309000;87424;439916;415582;153165
8428909000;87229;396220;360667;137886
8527210000;87161;2006678;1964045;1396661
3822009000;87051;1242453;1149992;862857
3213101000;87017;178633;166895;186503
7307210000;86295;310691;275544;324368
8305900000;86216;171284;157320;178840
4015110000;86151;265589;239045;184854
8515110000;86053;305849;289611;106450
6806100000;85650;83901;55029;64686
8409912000;85429;186910;173591;130122
8514309000;85275;163160;123390;56780
8516602000;85267;219339;203693;152679
8711300000;85187;318725;294143;221855
8708702000;85142;214042;202360;149023
7314390000;84891;65482;55527;68367
7318210000;84777;142676;130822;99309
3824780000;84549;267513;247192;186190
7209250000;84202;61545;54708;42835
8467810000;84189;449627;419718;0
5401209000;84186;84891;76444;59086
8517622090;84144;4521104;4394769;3146767
3703200000;83729;209596;189089;145879
6117100000;83557;271851;247408;756839
4012200000;83445;105071;85965;73130
7013330000;83031;72138;63601;100425
2809201000;82792;77900;67893;27110
6810910000;82690;62465;49687;65214
3707900000;82524;421598;383928;293450
8508110000;82339;385130;357176;402091
4009110000;82124;196583;174779;136837
8527130000;81917;297621;284418;207158
3922109000;81869;221413;201958;308205
8506101100;81810;779611;763461;542617
6810190000;81684;86224;75117;90017
2922504000;81654;96320;83833;33520
6402190000;81586;1108147;1073787;2313876
8207198000;81553;333814;315535;232341
8501201900;81178;203098;192373;70682
4008211000;81013;60484;50768;42099
8517120000;80938;25256683;24992977;26368004
5209390000;80817;143527;138951;99893
8419320000;80400;159415;145721;55476
8708295000;80303;82874;71950;75876
6914100000;79900;31305;23457;32684
4010390000;79887;434230;405473;302343
7216100000;79590;62202;53275;43292
8208900000;79458;304733;287824;106063
9028100000;79376;214895;188845;149570
2519902000;79372;25820;18173;8986
8433119000;79051;322126;300271;0
8443391000;79045;1362703;1308079;0
8202109000;78883;179019;167763;124626
8470100000;78825;596656;564294;415299
7019110000;78787;75784;63956;37249
8528720090;78696;297927;282252;311045
3917239000;78662;131526;119852;137317
8536202000;78615;471248;449063;328003
3209900000;78492;206107;190211;143457
3802100000;78340;176071;153801;122546
3920201000;78310;179556;167879;62487
8481909000;78265;703753;666490;489856
9603309000;77979;515070;477614;716980
3820000000;77962;44125;35546;30712
8529109000;77699;749020;692406;521327
7307220000;77481;317589;295146;221059
8409911000;77082;228759;207902;79623
7318240000;77012;346121;328894;236543
8501322100;76328;100592;90401;0
8708939900;76246;374593;350607;250098
9004909000;75867;448070;409979;623708
8418699900;75785;776286;729697;0
7301100000;75715;73197;63263;50946
2904202000;75402;280334;277189;195111
6911900000;75285;87863;78644;122307
8523801000;75226;80400;70508;55958
7608200000;75179;196417;183425;68355
8502121000;74785;477820;448194;166281
8506109900;74677;304372;285734;317778
8501402900;74652;118194;111834;41133
3105909000;74546;54499;44841;0
8477599000;74506;384214;350692;0
8502129000;74368;823010;788493;0
3808620000;74280;641421;623356;446430
7311001000;74246;100416;90422;69891
7016909000;74240;54346;45961;56736
4008111000;74143;79828;68404;55561
8517699090;74037;3639552;3542758;2533154
8419899900;73844;447085;400246;155592
8467192000;73647;196605;186774;68421
3909400000;73500;155645;146075;0
5803009000;73339;388331;364249;540557
6504000000;73085;261449;241976;363957
4818200010;72828;36849;28090;25645
8536501100;72656;289809;268665;192729
8211920000;72496;210979;199828;146863
7304290000;72417;314414;303231;218833
6406901000;72368;157579;134700;54849
3924101000;72296;363320;324127;252876
7615108000;71922;250691;225123;348954
8479900000;71860;765982;727869;533154
7607190000;71843;255842;232703;178078
8443910000;71803;165714;145757;57685
8519819090;71668;161748;145955;112586
8413309100;71560;467468;440051;0
5802200000;71551;253238;236511;352474
8502399000;71484;342281;327806;0
4819100000;71455;110202;96620;76716
8516710000;71290;375636;345616;392161
1702309000;70943;51673;43534;53947
8539100000;70789;385655;359933;134221
5403390000;70622;70987;62303;74110
5407200000;70538;165121;151801;229847
7314140000;70265;114000;96837;79356
5402330000;70265;90946;78030;63298
8450190000;70155;233529;202917;162537
5515120000;70118;170187;163640;118452
2936270000;69880;365965;350876;127358
9402109000;69876;245989;210055;256821
3901909000;69719;112135;95510;39023
5407109000;69628;179409;166754;249734
3922200000;69478;233253;214969;324693
5804100000;69457;211141;199057;293910
3808991900;69441;72479;62630;50444
6902900000;69318;50571;42035;12497
8708502100;68745;167770;153291;116787
8409916000;68572;320160;300068;111437
8512400000;68409;183337;172939;127631
3004501000;68326;341516;322588;237696
8436291000;68279;240537;219336;0
9031809000;68005;645421;604632;0
8432909000;67896;245358;224410;170790
3004202000;67797;1042704;994901;725725
8708302100;67686;193020;181999;127383
8413702900;67682;326671;307801;113680
8501109200;67323;155128;146352;107975
3304100000;67256;279081;256251;194271
8462210000;67122;150220;134158;0
2835399000;66757;109508;99833;38109
9017809000;66716;219628;205932;152896
3906901000;66666;189589;173817;131957
8423810000;66636;390615;358697;135932
8539909000;66556;226103;206045;157383
8422309000;66347;1141302;1080024;0
4009410000;66220;270508;251478;103521
8425499000;66152;112118;103056;117052
9401909000;66112;93546;82771;260434
4202210000;66101;241948;218123;336780
8419509000;65873;775805;720656;19372
8714929000;65789;79014;71954;54999
3909101000;65660;40768;32413;28374
4013100000;65618;234406;216684;163149
8471609000;65342;1133963;1069985;789270
2836992000;65267;26774;18901;9317
8413200000;64825;206708;189439;71944
8483409900;64455;313630;289188;218317
8413609000;64371;343157;317091;119415
8901901900;64306;1406653;1314629;0
8510100000;64180;333872;313630;232389
8438809000;64109;442579;402684;154020
3801100000;64107;88567;78849;12830
8481300000;64098;576723;554668;200700
8708409000;63978;308455;283888;107369
3912900000;63922;138574;125346;48224
7302909000;63718;111329;103085;38743
8529101000;63290;303748;279742;211427
2930905100;63061;95884;82247;66735
8701940000;63034;439495;423815;0
8453200000;62941;131095;113458;0
8424490000;62841;168666;152158;0
2834299000;62841;133661;125178;46514
4008112000;62500;46149;37366;32116
4808900000;62362;75668;61863;52661
8702909010;62310;397414;370140;276602
4810131900;62027;77346;69485;53835
3215110000;62004;332614;310265;231512
2833295000;61920;55267;46853;38466
8205300000;61800;153590;145371;106933
8208100000;61761;156836;145527;109164
8429590000;61758;534034;518244;0
2842100000;61416;247340;224396;86074
4016930000;61340;431387;399738;290801
7214301000;61302;62091;55025;43218
5407420000;60892;100585;96814;70007
7607110000;60751;120881;109985;42077
4421919000;60704;53022;46379;147614
9404100000;60653;122643;106399;341449
2925110000;60588;371952;357380;129438
6204390000;60541;206189;193032;574023
7321810000;60438;209316;184072;218524
8539299000;60417;333959;315988;232460
9616100000;60151;272212;250404;378914
8528710010;60125;1121038;1080938;780242
2524900000;60120;42007;31350;14619
8465919100;60070;204344;190833;0
6006330000;59859;131241;123341;182693
8425110000;59840;294671;277747;0
3913904000;59834;127878;118402;89004
4908909000;59549;162672;141198;113234
9209990090;59539;347313;329818;120886
8412210000;59423;288396;268146;0
4202129000;59276;298533;267512;831086
6405200000;59204;160859;143704;447845
8481400000;59088;241643;223654;84097
7017900000;59081;331387;299828;230366
5513310000;59063;96945;93640;67474
7211290000;59049;22842;16318;7951
2903710000;58852;126514;115443;44028
3401300000;58816;32764;25609;22803
5407610000;58733;139703;129360;194468
6116100000;58414;208967;181497;581757
3921191000;58384;116626;101934;121762
6302310000;58329;201213;185192;560179
8443160000;58265;425502;400919;0
8426300000;58252;140554;114021;48912
7319400000;58122;88828;80521;61798
3920590000;58001;172911;158723;240689
7304230000;57743;315417;260932;219531
8207132000;57564;274965;257159;191411
8443191000;57384;216491;200719;0
8516299000;57363;206521;189914;287477
8701200030;57222;287925;261181;100198
8484100000;57129;242228;227542;168659
8430699000;57062;280089;272572;0
4804190000;56933;96168;88992;66941
3819000000;56911;75466;69606;52525
2005800000;56822;33615;28656;46792
8205909000;56728;153447;145388;160211
8207500000;56696;457333;438072;318420
8508600000;56688;129959;119843;180901
8416202000;56652;81114;73454;28228
7616991000;56620;125819;115350;131352
8483109100;56529;181406;168981;126282
4810990000;56452;53706;46412;37382
4421999000;56376;159704;144798;444620
8414802200;56209;690468;646591;55274
8713900000;55938;139646;117459;48597
8458990000;55913;209025;191564;0
8502131000;55890;868780;831202;0
8528520020;55824;717034;673466;748588
7321111100;55803;243974;223743;169809
2941102000;55765;1132205;1093700;394008
9004901000;55581;377340;357089;262648
2008300000;55560;51781;45502;72078
8711600090;55408;226406;198887;157606
8511809000;55312;202192;188704;140777
8714101000;55275;102063;93854;71044
9019200000;55269;1261814;1204888;439116
8215910000;55245;78975;71175;109936
8704322000;55200;257900;215568;89751
5909000000;55117;136020;124799;142011
8422409000;54909;346693;311872;120651
3104901000;54720;12927;9762;0
4802699000;54623;103109;95454;71770
8525801000;54612;1406049;1358513;489323
3917310000;54514;140902;131460;98070
8201409000;54453;100529;91793;69974
8475290000;54428;233398;210339;0
8714950000;54397;117339;112273;81684
7313001000;54372;48207;41236;50330
2917350000;54216;56823;49154;19774
7315810000;54161;57407;51500;59931
9207900000;54075;389562;376035;271146
4823200000;53973;112784;101238;78409
8428330000;53853;270043;243155;93977
9001500000;53832;1321712;1222408;919919
8451500000;53706;179401;164513;0
3914000000;53697;311823;294970;108517
8415822000;53625;473043;451752;329239
4009310000;53579;284756;263299;198204
8501524000;53435;391486;378187;136238
9504500000;53386;909561;860517;1266123
3904210000;53367;87641;80665;91497
8464200000;53294;228578;209336;0
9017209000;53281;182915;172273;190971
9606210000;53230;164020;150594;114182
7001001000;53000;8884;5720;6182
5407720000;52972;109373;100881;152250
7214999000;52907;30584;26861;21286
6307909000;52906;354307;302748;986373
8424822900;52861;175052;151234;0
8714930000;52667;120261;111690;83711
2507001000;52490;36513;23400;25413
2815120000;52416;30198;23764;10509
8430410000;52386;676329;644073;0
3005902000;52117;179574;150825;187482
8421291000;52041;109333;92997;38049
4005991000;52000;102802;96750;35775
4205009000;51950;98460;90267;102810
3911109000;51937;66054;59264;16108
8311200000;51924;100667;91144;70067
8306210000;51751;155266;135762;216088
8716400000;51748;215365;201129;74946
5404119000;51431;39642;33472;27591
8474201000;51410;167319;156086;58228
8414901000;51337;233581;216169;162604
5608900000;51328;59766;48721;62398
8544601000;51206;191628;178771;133374
7211140000;50975;33990;30069;11829
8501630000;50972;114753;103739;0
8425399000;50944;283540;266933;98674
7320100000;50927;84459;76549;72377
7003200000;50810;32545;25284;22651
3903900000;50704;104771;96024;36460
9508900000;50583;114686;94828;119736
8546909000;50523;122052;107602;84951
1805000000;50500;85761;78625;59691
7315890000;50407;96810;88598;67389
8701930000;50312;279339;264816;0
2836400000;50200;54850;48500;19088
8419810000;50175;236018;211663;82146
6305320000;49967;140463;123706;146645
9018319000;49889;293092;271568;84096
4008190000;49671;112500;101190;78306
8708502900;49652;237936;225411;165628
8308109000;49624;78737;70866;54821
3907209000;49610;64657;57714;22500
8511309200;49530;283271;264795;197206
7319901000;49517;125987;116196;87716
8308900000;49417;121367;105817;84483
3214900000;49153;48390;43796;67363
6302210000;49106;142181;137082;395827
8414309900;48863;246203;228097;0
3921110000;48769;81366;68035;113262
9102110000;48758;2321663;2236327;1616005
9404290000;48662;156158;137887;434745
8705400090;48580;325670;311743;113334
6810110000;48527;12257;6163;12796
8484900000;48404;252614;235066;171232
2941903000;48375;117887;108828;41024
3812310000;48157;30571;25949;10638
3005909000;48086;123667;106654;129114
2103100000;48030;47938;40193;33366
2823001000;48021;129449;119855;90099
4805409000;47973;90197;77861;31388
7323911000;47788;93882;86405;98018
4202190000;47747;130600;115947;363583
8409917000;47644;240132;226947;167191
2827320000;47471;20849;15829;7256
3923509000;47275;192291;173956;200760
2835310000;47255;48954;43299;34072
9205100000;47025;279604;267030;194621
4016959000;46754;86809;78644;120854
7208404000;46635;31639;27891;11011
3305100000;46608;51187;40991;35629
3920911000;46533;175631;160371;61122
3919901100;46468;108840;98397;75764
8302600000;46445;185751;173008;193931
3813001900;46352;28372;24157;19747
3206190000;46276;66480;58375;23135
2903120000;46240;30713;25241;10688
8424909000;46180;284747;262207;0
8304000000;46135;113569;102273;158092
9506290000;46072;122826;114102;170958
2924291000;46070;279274;267097;97187
9018499000;45874;278141;256780;193595
8415823000;45781;599390;570489;208588
8483609000;45747;205644;193005;71566
9102290000;45557;301614;279747;419861
8512301000;45540;183763;174292;127949
8531800000;45481;303358;284935;211177
9504309000;45450;267161;230648;185958
8210001000;45002;95252;91000;132591
8419399900;44873;111192;100799;38697
8465919900;44754;193370;181577;0
7219330000;44597;89800;82335;31251
8415824000;44551;471288;453765;164012
2903799000;44520;80803;72240;28120
8501611000;44464;122238;114512;0
8428200000;44198;142089;125300;49446
8516720000;44085;215950;205207;225462
7216310000;44081;60203;55700;41904
3905300000;44036;80235;74646;27922
7318130000;44016;84362;78924;88082
9401690000;43913;148952;122450;414683
8437900000;43540;227531;207326;158363
6914900000;43438;96855;85524;101120
6704900000;43419;237464;216867;330555
6403400000;43397;404040;384694;1124850
8539291000;43346;153079;145635;159843
8461500000;43326;203644;189464;0
8481805900;42958;247471;227268;86119
6811820000;42897;30977;27049;32341
7228100000;42597;64424;58146;22419
8418991000;42501;293008;261822;203937
8487902000;42443;257737;243579;179513
6006220000;42388;105214;98092;146458
8501612000;42326;82481;75437;28705
8424823000;42323;145272;132525;0
3920620000;42293;84256;74539;58641
6507000000;42204;73923;65206;77167
8208400000;41882;145835;138285;101507
9504200000;41816;59909;51971;83398
8421999000;41779;319155;283431;222172
5208130000;41729;100246;96956;69772
8441800000;41647;274039;252654;0
9401200000;41308;100566;91464;279982
8465959000;41043;121468;113544;0
8511909000;40931;201822;188086;140512
5806390000;40904;83824;75431;116683
9021101000;40777;206172;180217;71766
2918159000;40732;22984;20051;7999
9022120000;40662;3268109;3177619;2274604
4811499000;40657;78926;68302;54931
7606919000;40595;51350;47028;17871
8301200000;40582;117810;110302;123014
8202990000;40390;225572;214645;157025
5803001000;40389;139560;125913;97134
7018900000;40381;67302;59171;46877
8430390000;40311;338521;328471;0
7608109000;40292;125374;113956;130892
7214100000;40213;31553;26838;21961
7212600000;40088;31040;26321;21603
8423899000;39946;64030;59211;22284
8702309010;39900;176495;150800;122849
7605190000;39880;35480;31440;12348
6506910000;39871;155785;142320;216851
8467199000;39794;169412;162475;58963
9405600000;39766;398974;364550;277709
9205909000;39759;237459;228015;165286
5507000000;39685;20145;15589;7010
7315190000;39649;127597;120825;133211
8465929000;39385;153544;139965;0
8471700000;39352;4940105;4874428;1719176
3910001000;39169;68627;60275;47763
4901109000;39160;365509;345966;0
2520200000;39154;40596;35701;28257
8479300000;39122;61465;55482;0
8501333000;39035;101693;94187;0
8308101900;39005;44838;40504;31223
6001220000;38968;79824;71310;111113
8708501100;38921;147821;137472;102890
8468201000;38801;179932;168591;62617
8504211100;38781;265685;250317;92460
8535300000;38711;194067;180973;135082
8215100000;38685;84401;79642;117483
3105100000;38662;152705;141480;0
3901100000;38556;20470;18000;14248
3920430000;38487;66727;60382;69669
8430619000;38352;106244;97730;36973
9003110000;38306;779360;744328;813848
8207900000;38212;578234;563468;402483
6305390000;38207;50042;39441;52247
8515900000;38180;254068;240985;88444
5703900000;38170;78160;71367;108797
3006303000;38130;57983;49898;20178
8501619000;38102;126619;112735;44063
8701920000;38088;140819;129072;0
2821200000;38060;50025;44380;17410
3926300000;38003;140459;126928;97791
4009420000;37968;131253;122151;83467
6805200000;37954;124294;116546;86537
4903000000;37815;92712;82879;129030
5806200000;37764;59122;53894;61728
8482990000;37674;189789;177113;65649
8301600000;37624;167418;151626;116534
7305390000;37612;75032;65540;78334
5402200000;37610;60593;52114;42173
8471900000;37204;782902;744486;544226
8708302400;37118;60989;55305;42456
5801360000;37017;69285;61064;96451
8466920000;37012;78215;71533;54450
2715009000;37000;53079;44712;36943
4009220000;36920;204275;194764;142179
2106901000;36886;52521;46813;36553
6805300000;36736;159745;135552;111201
2941909000;36607;1484677;1436146;516669
8421211000;36562;127900;118794;133535
8418400000;36546;154844;136753;107773
4806400000;36513;84187;72827;58593
9102190000;36499;271791;252966;189200
9015801000;36463;366260;349198;66001
8515809000;36453;266924;243622;0
7208102000;36340;26300;22490;9152
8311300000;36314;45233;40374;31480
8511509000;36299;307632;289013;180739
8480600000;36290;111514;99507;38809
8205100000;36282;112460;106997;78290
4806200000;36265;63909;58916;44481
8438509000;36173;207519;192612;72218
8521901000;36090;146596;140270;153048
5907000000;36064;86962;78896;121052
8465939000;35948;199908;188727;0
3916900000;35940;87038;79226;30298
8515290000;35888;196950;180951;68535
8716390000;35821;103166;90477;35902
6203390000;35810;489286;471911;1362168
5601210000;35709;73399;62660;76626
8418291000;35659;60219;55711;41913
8418999000;35604;214565;189153;149413
7011100000;35548;40804;38935;14196
9026200000;35493;438302;412349;305119
8506809000;35254;90545;84635;63027
9404210000;35104;159485;145592;444020
7004900000;35094;19984;17342;13910
9027109000;35079;83441;75177;0
8708920000;35054;146475;132804;101967
7222199000;35031;85695;81320;59645
2811229000;34997;32636;28801;11357
5608190000;34943;106647;96782;111343
8451800000;34902;117832;104817;0
2832209000;34873;15992;12095;5565
9603301000;34803;118417;111018;164827
6913100000;34801;67149;59803;93463
3808921200;34715;129142;121222;89883
8433199000;34584;86374;76196;0
8414909000;34563;250474;223118;87188
8539210000;34539;240130;226079;167140
4417001000;34400;24181;21392;16830
8464100000;34375;165184;149994;0
7411290000;34243;141569;128861;98534
3808590000;34238;241143;226742;167836
8511109000;34228;173710;162084;60469
9018190000;34127;2088805;2017825;1453841
6109909000;33999;494325;477594;1375836
7304240000;33775;69621;65437;48458
8203100000;33650;94358;90290;65688
9405509000;33605;130308;120041;181387
9503002900;33578;137543;128078;95760
3504009000;33482;99747;91946;34711
5911909000;33466;106671;92744;74255
9105990000;33425;82486;73795;114821
3405300000;33411;61326;57383;21341
3215909000;33399;132702;116899;92360
8479820000;33232;340295;314820;118426
2836999000;33133;9842;7799;3424
8708993200;33042;82283;76352;57279
5702920000;32870;50884;45793;70840
4014900090;32834;142366;128508;148646
8303001000;32811;130936;121927;182265
6804100000;32806;84235;81378;58638
8471500000;32799;3673286;3602748;2556653
4821900000;32766;166420;152356;115842
8425319000;32684;299648;279346;104279
8467119000;32613;147126;137991;51002
8408209000;32608;158751;149922;110485
4421912000;32425;36099;29784;37687
7019909000;32420;198410;155389;138098
8413309200;32252;251724;237138;0
4008212900;32060;92253;83181;64214
9506320000;31999;120133;111993;167228
5505100000;31941;28887;27592;20105
8501202900;31914;47767;41704;16623
6805100000;31889;107706;91076;74968
8528710090;31782;1693971;1617383;1179007
3305300000;31780;98964;90173;68879
4909000000;31736;68094;59340;94783
7015900000;31701;150732;135418;157370
4410120000;31700;9140;6274;9543
4816900000;31665;44920;37026;31268
8517180000;31638;970171;934428;675274
8708931000;31604;152295;143140;106016
7604101000;31552;73740;67092;51325
9503002800;31478;99009;87220;137826
9620000040;31468;208037;188384;144800
9029202000;31456;70680;65571;49202
3101009000;31400;41214;36555;0
5512290000;31397;69346;67098;48265
8503000000;31391;189627;177461;132017
4002709200;31046;73999;68505;25752
7219130000;31022;79615;75039;27706
8451300000;31021;111200;99453;38697
8472909090;30938;161974;152350;112745
8479898000;30751;132869;123442;46238
9015300000;30647;265877;252614;0
9018320000;30642;189937;175716;66097
8441100000;30593;196594;181223;0
5702320000;30579;50047;47594;69663
4810320000;30578;30699;26105;21367
8539319000;30544;97507;92116;67871
7210110000;30491;36538;32701;12715
8430691000;30474;121781;110000;0
6815990000;30450;33269;27463;34730
8531100000;30427;429154;407136;298723
8701100000;30349;70122;64238;0
8536700000;30072;690027;659494;720393
8501521000;30034;81570;74432;0
8467891000;30008;281813;268028;0
8438201000;29952;294456;279524;102471
8526910010;29924;1122333;1059372;402903
8466930000;29833;171087;155199;59541
5309190000;29808;23355;18399;16257
8606990000;29745;158058;154298;55003
9301903000;29717;650044;607518;0
8431390000;29691;125843;115473;43799
8419199000;29645;81888;66086;28501
8482500000;29610;169697;160296;59066
8429300000;29500;257774;243057;0
2914120000;29384;44702;38700;15556
2839190000;29318;20296;15570;14126
5808900000;29211;79597;69739;110800
3808999900;29199;51895;48356;36120
4817300000;29168;60219;53300;83826
3917220000;29159;79469;75220;55317
7324290000;29120;104313;98036;108911
9503009100;29079;65825;59479;91629
5603110000;28953;49431;43246;51606
7228700000;28900;18516;14622;6443
5911100000;28895;90483;86595;62976
7318230000;28875;57151;53032;59236
3920510000;28842;48011;42378;66832
2005200090;28840;58121;48856;40452
4414000000;28745;97975;86940;102281
8471410000;28642;562551;527592;391558
8307100000;28533;109414;101370;76161
8203400000;28390;153919;148257;107149
9003199000;28369;388612;368237;405738
6704190000;28236;114406;102957;159254
5804290000;28218;91259;82345;63533
5904100000;28155;17411;16599;24236
4814900000;28140;53093;49082;36970
4804390000;28119;19628;14992;13663
8459290000;28051;101191;94178;0
9616200000;28050;116580;104855;162272
8442509000;27972;98878;91757;34409
